Serial Number:20506765 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","Button Down","EOF"
2019-12-27 04:25:56,77.63,83.18,72.17, , , 
2019-12-27 04:40:56,77.86,83.21,72.41, , , 
2019-12-27 04:55:56,78.02,82.87,72.44, , , 
2019-12-27 05:10:56,78.25,82.36,72.48, , , 
2019-12-27 05:25:56,78.40,82.47,72.67, , , 
2019-12-27 05:40:56,78.48,82.05,72.60, , , 
2019-12-27 05:55:56,78.56,82.50,72.84, , , 
2019-12-27 06:10:56,78.48,82.05,72.60, , , 
2019-12-27 06:25:56,78.25,82.02,72.36, , , 
2019-12-27 06:40:56,78.17,82.33,72.40, , , 
2019-12-27 06:55:56,78.40,81.99,72.50, , , 
2019-12-27 07:10:56,79.02,81.53,72.94, , , 
2019-12-27 07:25:56,80.10,80.28,73.53, , , 
2019-12-27 07:40:56,81.26,78.55,74.01, , , 
2019-12-27 07:55:56,83.19,76.38,75.04, , , 
2019-12-27 08:10:56,85.05,71.86,74.99, , , 
2019-12-27 08:25:56,87.67,66.42,75.14, , , 
2019-12-27 08:40:56,91.61,61.56,76.57, , , 
2019-12-27 08:55:56,95.16,55.70,76.87, , , 
2019-12-27 09:10:56,97.09,52.49,76.86, , , 
2019-12-27 09:25:56,97.86,51.45,76.96, , , 
2019-12-27 09:40:56,99.33,50.05,77.47, , , 
2019-12-27 09:55:56,99.33,50.24,77.59, , , 
2019-12-27 10:10:56,102.81,45.69,77.86, , , 
2019-12-27 10:25:56,104.27,44.78,78.58, , , 
2019-12-27 10:40:56,104.58,44.72,78.81, , , 
2019-12-27 10:55:56,104.58,44.27,78.50, , , 
2019-12-27 11:10:56,103.89,44.49,78.03, , , 
2019-12-27 11:25:56,102.19,45.11,76.92, , , 
2019-12-27 11:40:56,100.88,46.66,76.75, , , 
2019-12-27 11:55:56,100.80,48.29,77.73, , , 
2019-12-27 12:10:56,100.88,46.98,76.96, , , 
2019-12-27 12:25:56,99.64,47.43,76.13, , , 
2019-12-27 12:40:56,97.56,49.86,75.73, , , 
2019-12-27 12:55:56,95.93,53.44,76.33, , , 
2019-12-27 13:10:56,95.93,54.48,76.91, , , 
2019-12-27 13:25:56,96.47,52.97,76.56, , , 
2019-12-27 13:40:56,94.31,53.35,74.78, , , 
2019-12-27 13:55:56,93.00,57.07,75.59, , , 
2019-12-27 14:10:56,91.84,56.73,74.33, , , 
2019-12-27 14:25:56,90.76,59.43,74.72, , , 
2019-12-27 14:40:56,89.52,60.63,74.16, , , 
2019-12-27 14:55:56,88.52,62.29,74.02, , , 
2019-12-27 15:10:56,88.68,62.29,74.16, , , 
2019-12-27 15:25:56,88.91,62.32,74.40, , , 
2019-12-27 15:40:56,89.06,61.59,74.19, , , 
2019-12-27 15:55:56,89.14,62.11,74.51, , , 
2019-12-27 16:10:56,88.98,61.34,74.00, , , 
2019-12-27 16:25:56,88.83,61.56,73.96, , , 
2019-12-27 16:40:56,87.90,63.48,74.00, , , 
2019-12-27 16:55:56,86.67,65.33,73.69, , , 
2019-12-27 17:10:56,85.43,67.54,73.51, , , 
2019-12-27 17:25:56,84.12,68.44,72.65, , , 
2019-12-27 17:40:56,82.96,74.01,73.87, , , 
2019-12-27 17:55:56,82.11,76.79,74.15, , , 
2019-12-27 18:10:56,81.65,79.01,74.56, , , 
2019-12-27 18:25:56,81.18,80.42,74.63, , , 
2019-12-27 18:40:56,80.80,79.90,74.07, , , 
2019-12-27 18:55:56,80.26,80.76,73.86, , , 
2019-12-27 19:10:56,79.72,80.36,73.18, , , 
2019-12-27 19:25:56,79.10,80.22,72.53, , , 
2019-12-27 19:40:56,78.56,80.96,72.28, , , 
2019-12-27 19:55:56,78.25,81.88,72.31, , , 
2019-12-27 20:10:56,77.94,81.93,72.03, , , 
2019-12-27 20:25:56,77.48,81.28,71.34, , , 
2019-12-27 20:40:56,77.09,81.31,70.97, , , 
2019-12-27 20:55:56,76.71,81.68,70.73, , , 
2019-12-27 21:10:56,76.47,82.56,70.82, , , 
2019-12-27 21:25:56,76.24,83.13,70.79, , , 
2019-12-27 21:40:56,76.09,83.47,70.76, , , 
2019-12-27 21:55:56,76.09,83.58,70.80, , , 
2019-12-27 22:10:56,76.17,83.13,70.72, , , 
2019-12-27 22:25:56,76.17,83.13,70.72, , , 
2019-12-27 22:40:56,76.17,82.10,70.35, , , 
2019-12-27 22:55:56,76.09,82.19,70.31, , , 
2019-12-27 23:10:56,75.93,82.50,70.27, , , 
2019-12-27 23:25:56,75.78,82.62,70.16, , , 
2019-12-27 23:40:56,75.62,82.93,70.12, , , 
2019-12-27 23:55:56,75.39,83.81,70.20, , , 
2019-12-28 00:10:56,75.39,85.16,70.67, , , 
2019-12-28 00:25:56,75.55,85.61,70.98, , , 
2019-12-28 00:40:56,75.55,85.75,71.03, , , 
2019-12-28 00:55:56,75.55,85.64,70.99, , , 
2019-12-28 01:10:56,75.55,86.17,71.17, , , 
2019-12-28 01:25:56,75.70,86.20,71.33, , , 
2019-12-28 01:40:56,75.70,87.12,71.65, , , 
2019-12-28 01:55:56,75.78,86.56,71.53, , , 
2019-12-28 02:10:56,75.78,86.67,71.57, , , 
2019-12-28 02:25:56,75.62,86.64,71.41, , , 
2019-12-28 02:40:56,75.62,86.98,71.52, , , 
2019-12-28 02:55:56,75.55,87.54,71.64, , , 
2019-12-28 03:10:56,75.55,87.54,71.64, , , 
2019-12-28 03:25:56,75.47,87.84,71.66, , , 
2019-12-28 03:40:56,75.55,87.87,71.75, , , 
2019-12-28 03:55:56,75.55,87.98,71.79, , , 
2019-12-28 04:10:56,75.55,88.32,71.90, , , 
2019-12-28 04:25:56,75.47,88.73,71.96, , , 
2019-12-28 04:40:56,75.62,88.87,72.16, , , 
2019-12-28 04:55:56,75.78,88.79,72.29, , , 
2019-12-28 05:10:56,75.78,89.34,72.47, , , 
2019-12-28 05:25:56,76.32,88.37,72.68, , , 
2019-12-28 05:40:56,76.78,88.57,73.20, , , 
2019-12-28 05:55:56,76.86,88.59,73.29, , , 
2019-12-28 06:10:56,76.94,88.48,73.33, , , 
2019-12-28 06:25:56,77.01,88.62,73.45, , , 
2019-12-28 06:40:56,77.09,88.59,73.52, , , 
2019-12-28 06:55:56,77.25,88.98,73.80, , , 
2019-12-28 07:10:56,77.48,88.23,73.77, , , 
2019-12-28 07:25:56,79.18,85.64,74.55, , , 
2019-12-28 07:40:56,81.34,79.56,74.46, , , 
2019-12-28 07:55:56,81.96,78.29,74.58, , , 
2019-12-28 08:10:56,84.81,76.09,76.49, , , 
2019-12-28 08:25:56,87.44,68.35,75.78, , , 
2019-12-28 08:40:56,87.05,67.36,74.97, , , 
2019-12-28 08:55:56,89.52,63.63,75.61, , , 
2019-12-28 09:10:56,91.22,60.76,75.81, , , 
2019-12-28 09:25:56,94.62,56.48,76.79, , , 
2019-12-28 09:40:56,96.47,54.26,77.29, , , 
2019-12-28 09:55:56,96.63,51.64,75.94, , , 
2019-12-28 10:10:56,97.79,49.67,75.83, , , 
2019-12-28 10:25:56,99.10,49.45,76.89, , , 
2019-12-28 10:40:56,99.95,49.25,77.55, , , 
2019-12-28 10:55:56,103.35,44.91,77.83, , , 
2019-12-28 11:10:56,102.81,44.43,77.01, , , 
2019-12-28 11:25:56,105.43,43.13,78.47, , , 
2019-12-28 11:40:56,107.13,41.30,78.67, , , 
2019-12-28 11:55:56,106.82,40.81,78.03, , , 
2019-12-28 12:10:56,108.21,40.29,78.87, , , 
2019-12-28 12:25:56,101.80,44.82,76.37, , , 
2019-12-28 12:40:56,95.16,51.07,74.26, , , 
2019-12-28 12:55:56,97.09,50.94,75.95, , , 
2019-12-28 13:10:56,100.95,46.91,76.99, , , 
2019-12-28 13:25:56,99.18,45.98,74.77, , , 
2019-12-28 13:40:56,98.71,49.22,76.40, , , 
2019-12-28 13:55:56,96.40,50.62,75.13, , , 
2019-12-28 14:10:56,98.33,49.67,76.32, , , 
2019-12-28 14:25:56,99.41,47.40,75.89, , , 
2019-12-28 14:40:56,101.18,44.23,75.42, , , 
2019-12-28 14:55:56,101.80,43.78,75.67, , , 
2019-12-28 15:10:56,98.95,45.79,74.44, , , 
2019-12-28 15:25:56,96.40,47.69,73.34, , , 
2019-12-28 15:40:56,94.85,50.53,73.66, , , 
2019-12-28 15:55:56,92.46,53.22,73.00, , , 
2019-12-28 16:10:56,89.60,56.54,72.15, , , 
2019-12-28 16:25:56,88.21,59.22,72.22, , , 
2019-12-28 16:40:56,87.13,60.17,71.68, , , 
2019-12-28 16:55:56,86.28,62.35,71.94, , , 
2019-12-28 17:10:56,86.20,62.57,71.97, , , 
2019-12-28 17:25:56,84.97,64.21,71.57, , , 
2019-12-28 17:40:56,83.81,66.78,71.63, , , 
2019-12-28 17:55:56,82.88,68.38,71.44, , , 
2019-12-28 18:10:56,82.03,70.05,71.35, , , 
2019-12-28 18:25:56,81.26,70.97,70.99, , , 
2019-12-28 18:40:56,81.03,72.54,71.42, , , 
2019-12-28 18:55:56,80.72,72.30,71.02, , , 
2019-12-28 19:10:56,80.41,72.95,70.99, , , 
2019-12-28 19:25:56,80.26,73.69,71.14, , , 
2019-12-28 19:40:56,80.03,74.63,71.29, , , 
2019-12-28 19:55:56,79.79,74.60,71.05, , , 
2019-12-28 20:10:56,79.56,74.19,70.67, , , 
2019-12-28 20:25:56,79.41,74.71,70.73, , , 
2019-12-28 20:40:56,79.25,75.53,70.90, , , 
2019-12-28 20:55:56,79.02,77.42,71.40, , , 
2019-12-28 21:10:56,78.87,78.41,71.63, , , 
2019-12-28 21:25:56,78.87,78.41,71.63, , , 
2019-12-28 21:40:56,78.64,78.26,71.35, , , 
2019-12-28 21:55:56,78.40,77.71,70.91, , , 
2019-12-28 22:10:56,78.25,77.80,70.80, , , 
2019-12-28 22:25:56,78.10,77.68,70.60, , , 
2019-12-28 22:40:56,77.79,77.25,70.14, , , 
2019-12-28 22:55:56,77.48,76.67,69.62, , , 
2019-12-28 23:10:56,77.32,77.13,69.65, , , 
2019-12-28 23:25:56,77.09,77.16,69.43, , , 
2019-12-28 23:40:56,76.71,77.51,69.19, , , 
2019-12-28 23:55:56,76.32,78.12,69.04, , , 
2019-12-29 00:10:56,75.93,78.81,68.93, , , 
2019-12-29 00:25:56,75.86,79.33,69.04, , , 
2019-12-29 00:40:56,75.55,80.28,69.09, , , 
2019-12-29 00:55:56,75.32,80.71,69.02, , , 
2019-12-29 01:10:56,75.24,80.68,68.94, , , 
2019-12-29 01:25:56,75.16,80.62,68.84, , , 
2019-12-29 01:40:56,75.01,81.62,69.05, , , 
2019-12-29 01:55:56,75.01,81.96,69.17, , , 
2019-12-29 02:10:56,74.93,82.08,69.14, , , 
2019-12-29 02:25:56,74.70,82.50,69.06, , , 
2019-12-29 02:40:56,74.39,82.87,68.89, , , 
2019-12-29 02:55:56,74.23,82.90,68.75, , , 
2019-12-29 03:10:56,74.08,83.30,68.74, , , 
2019-12-29 03:25:56,73.93,83.64,68.71, , , 
2019-12-29 03:40:56,73.77,83.27,68.43, , , 
2019-12-29 03:55:56,73.69,83.27,68.35, , , 
2019-12-29 04:10:56,73.46,83.58,68.23, , , 
2019-12-29 04:25:56,73.46,84.12,68.42, , , 
2019-12-29 04:40:56,73.39,84.57,68.50, , , 
2019-12-29 04:55:56,73.23,84.57,68.35, , , 
2019-12-29 05:10:56,73.15,84.88,68.38, , , 
2019-12-29 05:25:56,73.15,84.85,68.37, , , 
2019-12-29 05:40:56,73.00,85.41,68.41, , , 
2019-12-29 05:55:56,72.92,85.30,68.30, , , 
2019-12-29 06:10:56,72.84,85.75,68.37, , , 
2019-12-29 06:25:56,72.84,85.75,68.37, , , 
2019-12-29 06:40:56,73.00,86.20,68.68, , , 
2019-12-29 06:55:56,73.23,87.20,69.24, , , 
2019-12-29 07:10:56,74.31,86.48,70.06, , , 
2019-12-29 07:25:56,76.71,82.73,71.11, , , 
2019-12-29 07:40:56,80.10,77.97,72.66, , , 
2019-12-29 07:55:56,84.20,70.47,73.59, , , 
2019-12-29 08:10:56,85.97,67.00,73.78, , , 
2019-12-29 08:25:56,90.45,60.94,75.18, , , 
2019-12-29 08:40:56,94.08,55.39,75.69, , , 
2019-12-29 08:55:56,96.47,53.50,76.87, , , 
2019-12-29 09:10:56,97.86,50.94,76.66, , , 
2019-12-29 09:25:56,98.10,50.69,76.72, , , 
2019-12-29 09:40:56,94.85,52.62,74.87, , , 
2019-12-29 09:55:56,96.17,51.67,75.53, , , 
2019-12-29 10:10:56,99.10,49.19,76.73, , , 
2019-12-29 10:25:56,97.01,52.24,76.64, , , 
2019-12-29 10:40:56,96.78,50.91,75.65, , , 
2019-12-29 10:55:56,100.72,46.37,76.42, , , 
2019-12-29 11:10:56,102.19,44.59,76.57, , , 
2019-12-29 11:25:56,101.73,43.78,75.60, , , 
2019-12-29 11:40:56,102.27,44.59,76.64, , , 
2019-12-29 11:55:56,105.12,41.56,77.07, , , 
2019-12-29 12:10:56,107.90,38.87,77.51, , , 
2019-12-29 12:25:56,105.97,38.77,75.73, , , 
2019-12-29 12:40:56,104.58,41.50,76.54, , , 
2019-12-29 12:55:56,105.59,39.66,76.07, , , 
2019-12-29 13:10:56,102.65,43.29,76.09, , , 
2019-12-29 13:25:56,102.42,43.32,75.91, , , 
2019-12-29 13:40:56,103.81,41.40,75.78, , , 
2019-12-29 13:55:56,106.51,39.07,76.44, , , 
2019-12-29 14:10:56,107.52,38.68,77.02, , , 
2019-12-29 14:25:56,107.67,37.82,76.48, , , 
2019-12-29 14:40:56,107.83,38.41,77.08, , , 
2019-12-29 14:55:56,108.21,37.32,76.55, , , 
2019-12-29 15:10:56,106.82,38.35,76.15, , , 
2019-12-29 15:25:56,106.90,37.49,75.53, , , 
2019-12-29 15:40:56,105.35,39.63,75.84, , , 
2019-12-29 15:55:56,104.27,39.04,74.43, , , 
2019-12-29 16:10:56,100.88,42.93,74.25, , , 
2019-12-29 16:25:56,98.87,44.72,73.66, , , 
2019-12-29 16:40:56,96.86,46.98,73.32, , , 
2019-12-29 16:55:56,95.78,49.29,73.76, , , 
2019-12-29 17:10:56,94.16,52.02,73.89, , , 
2019-12-29 17:25:56,91.22,56.42,73.59, , , 
2019-12-29 17:40:56,87.59,60.70,72.37, , , 
2019-12-29 17:55:56,84.97,65.67,72.23, , , 
2019-12-29 18:10:56,83.12,68.92,71.90, , , 
2019-12-29 18:25:56,81.65,71.53,71.60, , , 
2019-12-29 18:40:56,81.03,72.95,71.58, , , 
2019-12-29 18:55:56,80.49,74.25,71.58, , , 
2019-12-29 19:10:56,80.03,75.21,71.52, , , 
2019-12-29 19:25:56,79.64,76.52,71.66, , , 
2019-12-29 19:40:56,79.33,77.48,71.72, , , 
2019-12-29 19:55:56,79.10,77.34,71.45, , , 
2019-12-29 20:10:56,78.87,77.31,71.21, , , 
2019-12-29 20:25:56,78.64,77.45,71.04, , , 
2019-12-29 20:40:56,78.25,77.74,70.78, , , 
2019-12-29 20:55:56,77.94,77.31,70.31, , , 
2019-12-29 21:10:56,77.48,77.19,69.82, , , 
2019-12-29 21:25:56,77.09,77.57,69.59, , , 
2019-12-29 21:40:56,76.86,78.18,69.59, , , 
2019-12-29 21:55:56,76.63,78.44,69.46, , , 
2019-12-29 22:10:56,76.32,78.87,69.32, , , 
2019-12-29 22:25:56,76.17,79.47,69.40, , , 
2019-12-29 22:40:56,76.01,80.25,69.53, , , 
2019-12-29 22:55:56,76.09,81.25,69.97, , , 
2019-12-29 23:10:56,75.93,82.05,70.11, , , 
2019-12-29 23:25:56,75.78,82.96,70.28, , , 
2019-12-29 23:40:56,75.78,83.83,70.59, , , 
2019-12-29 23:55:56,75.78,84.77,70.92, , , 
2019-12-30 00:10:56,75.70,84.85,70.87, , , 
2019-12-30 00:25:56,75.78,85.22,71.07, , , 
2019-12-30 00:40:56,75.78,85.33,71.11, , , 
2019-12-30 00:55:56,75.86,85.75,71.33, , , 
2019-12-30 01:10:56,75.86,85.75,71.33, , , 
2019-12-30 01:25:56,75.93,85.36,71.27, , , 
2019-12-30 01:40:56,76.09,85.69,71.54, , , 
2019-12-30 01:55:56,76.40,84.85,71.55, , , 
2019-12-30 02:10:56,76.40,84.48,71.42, , , 
2019-12-30 02:25:56,76.24,84.03,71.11, , , 
2019-12-30 02:40:56,76.01,84.31,70.98, , , 
2019-12-30 02:55:56,75.93,84.88,71.11, , , 
2019-12-30 03:10:56,76.01,85.36,71.35, , , 
2019-12-30 03:25:56,76.24,85.38,71.58, , , 
2019-12-30 03:40:56,76.55,85.41,71.90, , , 
2019-12-30 03:55:56,76.17,85.38,71.51, , , 
2019-12-30 04:10:56,75.86,86.11,71.46, , , 
2019-12-30 04:25:56,75.62,85.75,71.10, , , 
2019-12-30 04:40:56,75.39,85.69,70.86, , , 
2019-12-30 04:55:56,75.55,86.20,71.18, , , 
2019-12-30 05:10:56,75.78,86.56,71.53, , , 
2019-12-30 05:25:56,75.86,86.56,71.61, , , 
2019-12-30 05:40:56,76.01,86.14,71.62, , , 
2019-12-30 05:55:56,76.01,86.14,71.62, , , 
2019-12-30 06:10:56,76.17,85.83,71.66, , , 
2019-12-30 06:25:56,76.24,86.28,71.89, , , 
2019-12-30 06:40:56,76.32,85.83,71.82, , , 
2019-12-30 06:55:56,76.32,86.25,71.96, , , 
2019-12-30 07:10:56,78.02,84.57,73.04, , , 
2019-12-30 07:25:56,81.11,79.59,74.25, , , 
2019-12-30 07:40:56,84.89,72.72,75.20, , , 
2019-12-30 07:55:56,88.21,66.48,75.68, , , 
2019-12-30 08:10:56,89.52,64.36,75.95, , , 
2019-12-30 08:25:56,92.38,58.07,75.54, , , 
2019-12-30 08:40:56,90.68,60.48,75.17, , , 
2019-12-30 08:55:56,91.53,59.28,75.36, , , 
2019-12-30 09:10:56,92.69,56.82,75.17, , , 
2019-12-30 09:25:56,96.32,51.86,75.78, , , 
2019-12-30 09:40:56,96.94,51.20,75.96, , , 
2019-12-30 09:55:56,99.87,49.29,77.50, , , 
2019-12-30 10:10:56,97.09,51.13,76.07, , , 
2019-12-30 10:25:56,96.40,52.72,76.35, , , 
2019-12-30 10:40:56,98.79,48.10,75.78, , , 
2019-12-30 10:55:56,102.11,45.92,77.38, , , 
2019-12-30 11:10:56,103.35,44.66,77.66, , , 
2019-12-30 11:25:56,102.34,45.21,77.12, , , 
2019-12-30 11:40:56,104.04,43.36,77.39, , , 
2019-12-30 11:55:56,101.80,44.82,76.37, , , 
2019-12-30 12:10:56,103.04,43.84,76.82, , , 
2019-12-30 12:25:56,104.51,41.69,76.62, , , 
2019-12-30 12:40:56,105.59,42.12,77.89, , , 
2019-12-30 12:55:56,107.05,39.66,77.37, , , 
2019-12-30 13:10:56,107.44,39.47,77.56, , , 
2019-12-30 13:25:56,107.36,38.35,76.62, , , 
2019-12-30 13:40:56,105.20,40.94,76.69, , , 
2019-12-30 13:55:56,106.28,39.93,76.89, , , 
2019-12-30 14:10:56,105.43,39.86,76.08, , , 
2019-12-30 14:25:56,102.96,41.63,75.19, , , 
2019-12-30 14:40:56,102.27,43.49,75.88, , , 
2019-12-30 14:55:56,104.43,40.68,75.81, , , 
2019-12-30 15:10:56,103.66,42.54,76.47, , , 
2019-12-30 15:25:56,103.35,42.22,75.96, , , 
2019-12-30 15:40:56,100.95,43.65,74.82, , , 
2019-12-30 15:55:56,97.17,48.04,74.26, , , 
2019-12-30 16:10:56,97.17,48.33,74.44, , , 
2019-12-30 16:25:56,95.70,49.73,73.96, , , 
2019-12-30 16:40:56,94.39,50.94,73.47, , , 
2019-12-30 16:55:56,92.30,52.40,72.40, , , 
2019-12-30 17:10:56,90.76,54.60,72.19, , , 
2019-12-30 17:25:56,87.98,58.44,71.62, , , 
2019-12-30 17:40:56,85.51,62.78,71.41, , , 
2019-12-30 17:55:56,83.96,66.06,71.46, , , 
2019-12-30 18:10:56,82.81,68.77,71.54, , , 
2019-12-30 18:25:56,81.88,70.64,71.45, , , 
2019-12-30 18:40:56,81.26,71.98,71.41, , , 
2019-12-30 18:55:56,80.88,72.86,71.40, , , 
2019-12-30 19:10:56,80.57,73.86,71.51, , , 
2019-12-30 19:25:56,80.26,76.23,72.14, , , 
2019-12-30 19:40:56,79.95,76.49,71.94, , , 
2019-12-30 19:55:56,79.87,77.13,72.12, , , 
2019-12-30 20:10:56,80.03,77.42,72.38, , , 
2019-12-30 20:25:56,79.87,77.08,72.09, , , 
2019-12-30 20:40:56,79.72,77.51,72.11, , , 
2019-12-30 20:55:56,79.72,77.97,72.29, , , 
2019-12-30 21:10:56,79.49,78.35,72.20, , , 
2019-12-30 21:25:56,79.41,78.29,72.11, , , 
2019-12-30 21:40:56,79.33,77.54,71.75, , , 
2019-12-30 21:55:56,79.33,78.29,72.03, , , 
2019-12-30 22:10:56,79.25,79.79,72.52, , , 
2019-12-30 22:25:56,78.71,81.96,72.79, , , 
2019-12-30 22:40:56,78.48,82.81,72.87, , , 
2019-12-30 22:55:56,78.33,82.81,72.72, , , 
2019-12-30 23:10:56,78.17,82.81,72.57, , , 
2019-12-30 23:25:56,77.94,83.24,72.50, , , 
2019-12-30 23:40:56,77.94,83.21,72.49, , , 
2019-12-30 23:55:56,77.86,83.21,72.41, , , 
2019-12-31 00:10:56,77.94,83.24,72.50, , , 
2019-12-31 00:25:56,77.79,83.18,72.32, , , 
2019-12-31 00:40:56,77.79,83.33,72.38, , , 
2019-12-31 00:55:56,77.56,83.64,72.26, , , 
2019-12-31 01:10:56,77.48,83.75,72.22, , , 
2019-12-31 01:25:56,77.32,84.03,72.17, , , 
2019-12-31 01:40:56,77.40,84.62,72.46, , , 
2019-12-31 01:55:56,77.32,84.17,72.22, , , 
2019-12-31 02:10:56,77.09,84.03,71.95, , , 
2019-12-31 02:25:56,76.86,84.57,71.91, , , 
2019-12-31 02:40:56,76.55,84.96,71.74, , , 
2019-12-31 02:55:56,76.32,85.27,71.62, , , 
2019-12-31 03:10:56,76.24,86.17,71.86, , , 
2019-12-31 03:25:56,76.24,86.28,71.89, , , 
2019-12-31 03:40:56,76.09,86.25,71.73, , , 
2019-12-31 03:55:56,76.09,86.23,71.72, , , 
2019-12-31 04:10:56,76.17,86.73,71.97, , , 
2019-12-31 04:25:56,76.09,86.25,71.73, , , 
2019-12-31 04:40:56,75.93,86.70,71.73, , , 
2019-12-31 04:55:56,76.01,87.12,71.95, , , 
2019-12-31 05:10:56,76.17,87.17,72.12, , , 
2019-12-31 05:25:56,76.24,87.04,72.15, , , 
2019-12-31 05:40:56,76.17,87.17,72.12, , , 
2019-12-31 05:55:56,75.93,87.15,71.89, , , 
2019-12-31 06:10:56,76.09,88.34,72.44, , , 
2019-12-31 06:25:56,76.24,88.07,72.50, , , 
2019-12-31 06:40:56,76.24,88.07,72.50, , , 
2019-12-31 06:55:56,76.40,88.98,72.96, , , 
2019-12-31 07:10:56,77.94,86.06,73.49, , , 
2019-12-31 07:25:56,79.95,82.10,74.05, , , 
2019-12-31 07:40:56,83.42,75.15,74.78, , , 
2019-12-31 07:55:56,86.98,69.12,75.68, , , 
2019-12-31 08:10:56,91.22,63.27,77.04, , , 
2019-12-31 08:25:56,94.00,58.44,77.24, , , 
2019-12-31 08:40:56,96.71,54.01,77.36, , , 
2019-12-31 08:55:56,94.62,54.64,75.78, , , 
2019-12-31 09:10:56,94.00,56.39,76.16, , , 
2019-12-31 09:25:56,97.56,52.30,77.18, , , 
2019-12-31 09:40:56,98.71,49.48,76.56, , , 
2019-12-31 09:55:56,99.33,48.39,76.45, , , 
2019-12-31 10:10:56,97.01,50.69,75.73, , , 
2019-12-31 10:25:56,97.71,50.46,76.24, , , 
2019-12-31 10:40:56,100.88,46.98,76.96, , , 
2019-12-31 10:55:56,100.95,46.98,77.03, , , 
2019-12-31 11:10:56,101.03,46.98,77.10, , , 
2019-12-31 11:25:56,105.43,42.02,77.68, , , 
2019-12-31 11:40:56,105.35,41.50,77.23, , , 
2019-12-31 11:55:56,107.67,39.70,77.95, , , 
2019-12-31 12:10:56,108.21,40.29,78.87, , , 
2019-12-31 12:25:56,108.68,38.38,77.81, , , 
2019-12-31 12:40:56,110.37,39.07,79.85, , , 
2019-12-31 12:55:56,109.76,37.35,77.94, , , 
2019-12-31 13:10:56,108.13,39.17,77.95, , , 
2019-12-31 13:25:56,108.52,37.55,77.01, , , 
2019-12-31 13:40:56,105.66,40.94,77.10, , , 
2019-12-31 13:55:56,107.13,40.32,77.94, , , 
2019-12-31 14:10:56,107.83,39.43,77.88, , , 
2019-12-31 14:25:56,104.89,40.19,75.85, , , 
2019-12-31 14:40:56,100.49,45.27,75.49, , , 
2019-12-31 14:55:56,98.87,46.24,74.66, , , 
2019-12-31 15:10:56,96.32,49.51,74.39, , , 
2019-12-31 15:25:56,97.56,48.01,74.59, , , 
2019-12-31 15:40:56,96.63,49.29,74.54, , , 
2019-12-31 15:55:56,92.84,53.72,73.64, , , 
2019-12-31 16:10:56,90.14,56.61,72.69, , , 
2019-12-31 16:25:56,87.75,59.43,71.90, , , 
2019-12-31 16:40:56,86.05,60.82,70.98, , , 
2019-12-31 16:55:56,86.13,61.83,71.54, , , 
2019-12-31 17:10:56,85.66,62.54,71.44, , , 
2019-12-31 17:25:56,85.05,63.97,71.53, , , 
2019-12-31 17:40:56,83.96,65.33,71.13, , , 
2019-12-31 17:55:56,83.19,66.72,71.02, , , 
2019-12-31 18:10:56,82.42,67.36,70.56, , , 
2019-12-31 18:25:56,81.57,67.72,69.91, , , 
2019-12-31 18:40:56,80.72,69.06,69.68, , , 
2019-12-31 18:55:56,79.95,70.41,69.50, , , 
2019-12-31 19:10:56,79.25,71.18,69.15, , , 
2019-12-31 19:25:56,78.79,72.13,69.10, , , 
2019-12-31 19:40:56,78.25,73.13,68.98, , , 
2019-12-31 19:55:56,78.02,74.98,69.49, , , 
2019-12-31 20:10:56,77.94,76.32,69.93, , , 
2019-12-31 20:25:56,77.86,77.19,70.19, , , 
2019-12-31 20:40:56,77.94,77.66,70.44, , , 
2019-12-31 20:55:56,78.33,78.29,71.06, , , 
2019-12-31 21:10:56,78.64,78.78,71.54, , , 
2019-12-31 21:25:56,78.79,79.21,71.85, , , 
2019-12-31 21:40:56,78.79,78.87,71.73, , , 
2019-12-31 21:55:56,78.79,78.29,71.51, , , 
2019-12-31 22:10:56,78.79,78.23,71.49, , , 
2019-12-31 22:25:56,78.87,76.84,71.03, , , 
2019-12-31 22:40:56,78.87,77.77,71.39, , , 
2019-12-31 22:55:56,78.87,76.96,71.08, , , 
2019-12-31 23:10:56,78.95,76.90,71.13, , , 
2019-12-31 23:25:56,78.79,76.93,70.99, , , 
2019-12-31 23:40:56,78.48,76.90,70.68, , , 
2019-12-31 23:55:56,78.25,76.41,70.27, , , 
2020-01-01 00:10:56,78.10,76.35,70.09, , , 
2020-01-01 00:25:56,77.94,76.84,70.13, , , 
2020-01-01 00:40:56,78.02,77.25,70.36, , , 
2020-01-01 00:55:56,78.33,77.31,70.69, , , 
2020-01-01 01:10:56,78.48,77.25,70.81, , , 
2020-01-01 01:25:56,78.56,77.74,71.08, , , 
2020-01-01 01:40:56,78.71,78.67,71.57, , , 
2020-01-01 01:55:56,78.79,78.81,71.70, , , 
2020-01-01 02:10:56,78.87,79.16,71.91, , , 
2020-01-01 02:25:56,78.95,79.62,72.16, , , 
2020-01-01 02:40:56,78.87,80.25,72.31, , , 
2020-01-01 02:55:56,78.71,79.76,71.98, , , 
2020-01-01 03:10:56,77.63,76.87,69.85, , , 
2020-01-01 03:25:56,76.71,79.36,69.88, , , 
2020-01-01 03:40:56,75.86,80.36,69.42, , , 
2020-01-01 03:55:56,75.55,82.93,70.04, , , 
2020-01-01 04:10:56,75.55,84.85,70.72, , , 
