Serial Number:20506768 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Button Down","Host Connect","EOF"
2020-01-08 22:30:00,22.82,94.18,21.86, , , 
2020-01-08 22:45:00,22.73,93.61,21.68, , , 
2020-01-08 23:00:00,22.52,93.99,21.53, , , 
2020-01-08 23:15:00,22.69,94.48,21.79, , , 
2020-01-08 23:30:00,22.31,94.48,21.40, , , 
2020-01-08 23:45:00,22.48,94.10,21.51, , , 
2020-01-09 00:00:00,22.43,94.94,21.61, , , 
2020-01-09 00:15:00,22.69,95.37,21.94, , , 
2020-01-09 00:30:00,23.21,93.75,22.17, , , 
2020-01-09 00:45:00,23.55,93.07,22.39, , , 
2020-01-09 01:00:00,23.64,91.68,22.23, , , 
2020-01-09 01:15:00,23.68,91.81,22.30, , , 
2020-01-09 01:30:00,23.76,90.42,22.13, , , 
2020-01-09 01:45:00,23.81,89.53,22.01, , , 
2020-01-09 02:00:00,23.89,89.56,22.10, , , 
2020-01-09 02:15:00,23.94,89.56,22.14, , , 
2020-01-09 02:30:00,24.11,88.26,22.07, , , 
2020-01-09 02:45:00,24.15,86.92,21.86, , , 
2020-01-09 03:00:00,24.15,85.61,21.61, , , 
2020-01-09 03:15:00,24.11,86.50,21.74, , , 
2020-01-09 03:30:00,24.19,85.64,21.66, , , 
2020-01-09 03:45:00,24.28,87.09,22.02, , , 
2020-01-09 04:00:00,24.32,87.12,22.07, , , 
2020-01-09 04:15:00,24.36,86.20,21.94, , , 
2020-01-09 04:30:00,24.36,86.67,22.03, , , 
2020-01-09 04:45:00,24.41,86.25,21.99, , , 
2020-01-09 05:00:00,24.36,85.78,21.86, , , 
2020-01-09 05:15:00,24.45,84.88,21.77, , , 
2020-01-09 05:30:00,24.45,83.89,21.58, , , 
2020-01-09 05:45:00,24.36,86.64,22.02, , , 
2020-01-09 06:00:00,24.24,87.43,22.04, , , 
2020-01-09 06:15:00,24.28,86.67,21.94, , , 
2020-01-09 06:30:00,24.45,84.79,21.75, , , 
2020-01-09 06:45:00,24.54,85.69,22.01, , , 
2020-01-09 07:00:00,24.75,86.64,22.40, , , 
2020-01-09 07:15:00,24.79,85.33,22.19, , , 
2020-01-09 07:30:00,25.31,80.05,21.65, , , 
2020-01-09 07:45:00,25.69,81.05,22.23, , , 
2020-01-09 08:00:00,25.48,82.73,22.35, , , 
2020-01-09 08:15:00,25.61,82.87,22.51, , , 
2020-01-09 08:30:00,27.24,76.15,22.70, , , 
2020-01-09 08:45:00,27.88,74.86,23.04, , , 
2020-01-09 09:00:00,28.74,70.88,22.96, , , 
2020-01-09 09:15:00,28.23,73.60,23.09, , , 
2020-01-09 09:30:00,28.87,72.30,23.41, , , 
2020-01-09 09:45:00,29.81,68.08,23.31, , , 
2020-01-09 10:00:00,30.24,66.30,23.28, , , 
2020-01-09 10:15:00,29.60,67.96,23.08, , , 
2020-01-09 10:30:00,30.50,66.60,23.60, , , 
2020-01-09 10:45:00,30.80,63.70,23.15, , , 
2020-01-09 11:00:00,29.81,67.63,23.20, , , 
2020-01-09 11:15:00,31.14,64.97,23.80, , , 
2020-01-09 11:30:00,31.66,61.06,23.26, , , 
2020-01-09 11:45:00,32.47,60.94,23.99, , , 
2020-01-09 12:00:00,31.66,62.08,23.53, , , 
2020-01-09 12:15:00,31.57,61.56,23.31, , , 
2020-01-09 12:30:00,32.26,60.17,23.58, , , 
2020-01-09 12:45:00,31.74,61.34,23.41, , , 
2020-01-09 13:00:00,31.74,58.81,22.71, , , 
2020-01-09 13:15:00,31.74,59.55,22.92, , , 
2020-01-09 13:30:00,31.96,60.39,23.35, , , 
2020-01-09 13:45:00,31.83,60.11,23.16, , , 
2020-01-09 14:00:00,31.49,59.80,22.75, , , 
2020-01-09 14:15:00,31.36,58.78,22.34, , , 
2020-01-09 14:30:00,31.44,59.25,22.55, , , 
2020-01-09 14:45:00,31.23,58.47,22.14, , , 
2020-01-09 15:00:00,30.89,60.20,22.30, , , 
2020-01-09 15:15:00,30.07,62.08,22.03, , , 
2020-01-09 15:30:00,30.28,63.12,22.51, , , 
2020-01-09 15:45:00,29.98,64.06,22.47, , , 
2020-01-09 16:00:00,29.17,65.40,22.04, , , 
2020-01-09 16:15:00,29.13,64.88,21.87, , , 
2020-01-09 16:30:00,29.13,67.09,22.42, , , 
2020-01-09 16:45:00,28.35,68.29,21.97, , , 
2020-01-09 17:00:00,27.71,69.54,21.66, , , 
2020-01-09 17:15:00,27.28,71.09,21.61, , , 
2020-01-09 17:30:00,26.85,72.80,21.59, , , 
2020-01-09 17:45:00,26.64,74.66,21.79, , , 
2020-01-09 18:00:00,26.30,76.00,21.75, , , 
2020-01-09 18:15:00,26.12,74.69,21.30, , , 
2020-01-09 18:30:00,26.04,76.84,21.68, , , 
2020-01-09 18:45:00,26.04,76.44,21.60, , , 
2020-01-09 19:00:00,25.99,77.28,21.74, , , 
2020-01-09 19:15:00,25.91,76.87,21.57, , , 
2020-01-09 19:30:00,25.91,78.67,21.94, , , 
2020-01-09 19:45:00,25.91,78.38,21.88, , , 
2020-01-09 20:00:00,25.14,82.79,22.03, , , 
2020-01-09 20:15:00,24.92,80.76,21.42, , , 
2020-01-09 20:30:00,24.06,85.27,21.46, , , 
2020-01-09 20:45:00,23.59,87.70,21.46, , , 
2020-01-09 21:00:00,24.06,86.48,21.69, , , 
2020-01-09 21:15:00,24.41,84.91,21.73, , , 
2020-01-09 21:30:00,24.79,82.59,21.66, , , 
2020-01-09 21:45:00,24.92,81.71,21.60, , , 
2020-01-09 22:00:00,25.05,78.67,21.11, , , 
2020-01-09 22:15:00,24.97,78.93,21.08, , , 
2020-01-09 22:30:00,25.05,79.07,21.19, , , 
2020-01-09 22:45:00,25.09,78.15,21.04, , , 
2020-01-09 23:00:00,25.18,77.31,20.95, , , 
2020-01-09 23:15:00,25.05,75.42,20.42, , , 
2020-01-09 23:30:00,25.09,75.71,20.53, , , 
2020-01-09 23:45:00,25.14,78.95,21.25, , , 
2020-01-10 00:00:00,25.22,79.16,21.38, , , 
2020-01-10 00:15:00,25.09,80.45,21.52, , , 
2020-01-10 00:30:00,25.14,79.53,21.37, , , 
2020-01-10 00:45:00,25.27,77.66,21.11, , , 
2020-01-10 01:00:00,25.22,78.06,21.15, , , 
2020-01-10 01:15:00,25.18,79.90,21.49, , , 
2020-01-10 01:30:00,25.14,79.53,21.37, , , 
2020-01-10 01:45:00,25.18,79.04,21.31, , , 
2020-01-10 02:00:00,25.09,78.95,21.21, , , 
2020-01-10 02:15:00,25.09,79.59,21.34, , , 
2020-01-10 02:30:00,25.22,78.98,21.34, , , 
2020-01-10 02:45:00,25.44,78.23,21.40, , , 
2020-01-10 03:00:00,25.52,79.04,21.65, , , 
2020-01-10 03:15:00,25.65,77.39,21.43, , , 
2020-01-10 03:30:00,25.65,75.94,21.12, , , 
2020-01-10 03:45:00,25.61,77.80,21.47, , , 
2020-01-10 04:00:00,25.57,77.31,21.33, , , 
2020-01-10 04:15:00,25.65,79.07,21.78, , , 
2020-01-10 04:30:00,25.52,75.97,21.00, , , 
2020-01-10 04:45:00,25.48,76.32,21.03, , , 
2020-01-10 05:00:00,25.35,76.87,21.03, , , 
2020-01-10 05:15:00,25.35,75.36,20.70, , , 
2020-01-10 05:30:00,25.35,75.47,20.73, , , 
2020-01-10 05:45:00,25.39,76.70,21.03, , , 
2020-01-10 06:00:00,25.39,75.77,20.83, , , 
2020-01-10 06:15:00,25.48,73.95,20.52, , , 
2020-01-10 06:30:00,25.44,75.01,20.71, , , 
2020-01-10 06:45:00,25.39,76.41,20.97, , , 
2020-01-10 07:00:00,25.48,76.26,21.02, , , 
2020-01-10 07:15:00,25.22,79.04,21.35, , , 
2020-01-10 07:30:00,25.35,75.47,20.73, , , 
2020-01-10 07:45:00,25.74,74.89,20.97, , , 
2020-01-10 08:00:00,26.12,73.66,21.08, , , 
2020-01-10 08:15:00,26.81,71.92,21.35, , , 
2020-01-10 08:30:00,27.37,69.48,21.32, , , 
2020-01-10 08:45:00,28.01,66.18,21.13, , , 
2020-01-10 09:00:00,28.78,65.09,21.60, , , 
2020-01-10 09:15:00,29.68,64.24,22.23, , , 
2020-01-10 09:30:00,29.77,64.27,22.32, , , 
2020-01-10 09:45:00,29.56,63.97,22.04, , , 
2020-01-10 10:00:00,30.03,62.81,22.19, , , 
2020-01-10 10:15:00,30.93,61.95,22.81, , , 
2020-01-10 10:30:00,31.27,60.26,22.68, , , 
2020-01-10 10:45:00,31.92,55.51,21.92, , , 
2020-01-10 11:00:00,31.70,54.48,21.42, , , 
2020-01-10 11:15:00,31.83,54.73,21.61, , , 
2020-01-10 11:30:00,32.94,54.89,22.69, , , 
2020-01-10 11:45:00,31.10,56.45,21.44, , , 
2020-01-10 12:00:00,32.22,53.50,21.60, , , 
2020-01-10 12:15:00,31.83,57.29,22.36, , , 
2020-01-10 12:30:00,31.66,54.45,21.37, , , 
2020-01-10 12:45:00,31.27,54.67,21.08, , , 
2020-01-10 13:00:00,31.06,54.89,20.94, , , 
2020-01-10 13:15:00,31.06,56.45,21.40, , , 
2020-01-10 13:30:00,31.31,57.20,21.86, , , 
2020-01-10 13:45:00,30.80,57.17,21.37, , , 
2020-01-10 14:00:00,30.76,56.92,21.26, , , 
2020-01-10 14:15:00,31.31,55.67,21.41, , , 
2020-01-10 14:30:00,30.54,56.89,21.05, , , 
2020-01-10 14:45:00,30.59,57.85,21.36, , , 
2020-01-10 15:00:00,30.76,56.92,21.26, , , 
2020-01-10 15:15:00,30.24,59.34,21.46, , , 
2020-01-10 15:30:00,29.86,62.05,21.82, , , 
2020-01-10 15:45:00,29.26,62.93,21.49, , , 
2020-01-10 16:00:00,29.68,62.50,21.78, , , 
2020-01-10 16:15:00,29.60,61.74,21.50, , , 
2020-01-10 16:30:00,28.10,66.66,21.33, , , 
2020-01-10 16:45:00,27.80,67.81,21.33, , , 
2020-01-10 17:00:00,27.28,69.09,21.14, , , 
2020-01-10 17:15:00,26.85,67.93,20.46, , , 
2020-01-10 17:30:00,26.17,73.54,21.09, , , 
2020-01-10 17:45:00,26.12,73.69,21.08, , , 
2020-01-10 18:00:00,25.95,72.21,20.59, , , 
2020-01-10 18:15:00,25.78,72.04,20.38, , , 
2020-01-10 18:30:00,25.69,72.57,20.42, , , 
2020-01-10 18:45:00,25.74,71.74,20.27, , , 
2020-01-10 19:00:00,25.74,73.45,20.66, , , 
2020-01-10 19:15:00,25.74,72.98,20.55, , , 
2020-01-10 19:30:00,25.78,70.17,19.96, , , 
2020-01-10 19:45:00,25.74,69.72,19.81, , , 
2020-01-10 20:00:00,25.74,69.87,19.85, , , 
2020-01-10 20:15:00,25.65,72.21,20.30, , , 
2020-01-10 20:30:00,25.57,72.21,20.22, , , 
2020-01-10 20:45:00,25.61,76.76,21.25, , , 
2020-01-10 21:00:00,25.09,75.36,20.45, , , 
2020-01-10 21:15:00,25.27,73.86,20.29, , , 
2020-01-10 21:30:00,25.44,73.54,20.39, , , 
2020-01-10 21:45:00,25.48,73.45,20.41, , , 
2020-01-10 22:00:00,25.44,76.79,21.09, , , 
2020-01-10 22:15:00,25.18,76.73,20.83, , , 
2020-01-10 22:30:00,25.39,76.29,20.94, , , 
2020-01-10 22:45:00,25.31,73.48,20.25, , , 
2020-01-10 23:00:00,25.27,75.74,20.70, , , 
2020-01-10 23:15:00,25.27,75.39,20.62, , , 
2020-01-10 23:30:00,25.01,76.35,20.58, , , 
2020-01-10 23:45:00,24.75,74.25,19.88, , , 
2020-01-11 00:00:00,24.62,78.12,20.58, , , 
2020-01-11 00:15:00,24.62,80.88,21.15, , , 
2020-01-11 00:30:00,24.75,78.49,20.78, , , 
2020-01-11 00:45:00,25.09,74.48,20.26, , , 
2020-01-11 01:00:00,25.05,74.48,20.22, , , 
2020-01-11 01:15:00,25.18,74.04,20.25, , , 
2020-01-11 01:30:00,25.18,74.92,20.44, , , 
2020-01-11 01:45:00,25.27,78.18,21.22, , , 
2020-01-11 02:00:00,25.05,77.28,20.82, , , 
2020-01-11 02:15:00,25.09,75.77,20.54, , , 
2020-01-11 02:30:00,24.79,80.45,21.23, , , 
2020-01-11 02:45:00,24.62,76.67,20.28, , , 
2020-01-11 03:00:00,24.92,75.74,20.37, , , 
2020-01-11 03:15:00,25.01,76.70,20.66, , , 
2020-01-11 03:30:00,25.05,75.42,20.42, , , 
2020-01-11 03:45:00,25.05,74.30,20.18, , , 
2020-01-11 04:00:00,25.27,73.98,20.32, , , 
2020-01-11 04:15:00,25.35,74.54,20.52, , , 
2020-01-11 04:30:00,25.31,72.07,19.94, , , 
2020-01-11 04:45:00,25.22,72.98,20.06, , , 
2020-01-11 05:00:00,25.09,73.36,20.02, , , 
2020-01-11 05:15:00,25.09,73.48,20.04, , , 
2020-01-11 05:30:00,25.01,74.95,20.28, , , 
2020-01-11 05:45:00,24.79,75.65,20.23, , , 
2020-01-11 06:00:00,24.75,78.49,20.78, , , 
2020-01-11 06:15:00,24.75,78.15,20.71, , , 
2020-01-11 06:30:00,24.84,73.92,19.89, , , 
2020-01-11 06:45:00,24.84,73.95,19.90, , , 
2020-01-11 07:00:00,24.84,74.89,20.10, , , 
2020-01-11 07:15:00,25.01,76.35,20.58, , , 
2020-01-11 07:30:00,24.84,77.68,20.70, , , 
2020-01-11 07:45:00,24.84,77.57,20.67, , , 
2020-01-11 08:00:00,23.55,87.26,21.34, , , 
2020-01-11 08:15:00,22.61,86.17,20.20, , , 
2020-01-11 08:30:00,23.68,88.62,21.72, , , 
2020-01-11 08:45:00,23.89,87.01,21.63, , , 
2020-01-11 09:00:00,24.75,86.76,22.42, , , 
2020-01-11 09:15:00,26.38,79.76,22.63, , , 
2020-01-11 09:30:00,27.02,76.73,22.61, , , 
2020-01-11 09:45:00,26.64,75.62,22.00, , , 
2020-01-11 10:00:00,27.93,72.13,22.46, , , 
2020-01-11 10:15:00,28.48,70.70,22.67, , , 
2020-01-11 10:30:00,28.57,70.26,22.65, , , 
2020-01-11 10:45:00,28.91,68.35,22.52, , , 
2020-01-11 11:00:00,29.56,64.97,22.30, , , 
2020-01-11 11:15:00,30.03,64.55,22.64, , , 
2020-01-11 11:30:00,29.38,67.15,22.68, , , 
2020-01-11 11:45:00,30.03,67.66,23.42, , , 
2020-01-11 12:00:00,30.07,64.30,22.61, , , 
2020-01-11 12:15:00,29.94,66.24,22.98, , , 
2020-01-11 12:30:00,29.08,69.04,22.85, , , 
2020-01-11 12:45:00,27.37,76.70,22.94, , , 
2020-01-11 13:00:00,26.42,82.96,23.32, , , 
2020-01-11 13:15:00,27.15,77.16,22.83, , , 
2020-01-11 13:30:00,28.74,71.24,23.04, , , 
2020-01-11 13:45:00,29.08,66.60,22.26, , , 
2020-01-11 14:00:00,29.13,65.64,22.06, , , 
2020-01-11 14:15:00,29.51,64.70,22.19, , , 
2020-01-11 14:30:00,29.21,65.40,22.08, , , 
2020-01-11 14:45:00,29.64,65.73,22.57, , , 
2020-01-11 15:00:00,29.26,67.39,22.61, , , 
2020-01-11 15:15:00,29.43,65.91,22.41, , , 
2020-01-11 15:30:00,28.78,67.90,22.29, , , 
2020-01-11 15:45:00,28.74,66.06,21.80, , , 
2020-01-11 16:00:00,28.48,67.75,21.97, , , 
2020-01-11 16:15:00,28.14,68.38,21.79, , , 
2020-01-11 16:30:00,27.88,70.05,21.94, , , 
2020-01-11 16:45:00,27.54,70.47,21.71, , , 
2020-01-11 17:00:00,26.51,74.13,21.55, , , 
2020-01-11 17:15:00,26.34,75.97,21.79, , , 
2020-01-11 17:30:00,26.21,75.12,21.48, , , 
2020-01-11 17:45:00,25.91,76.87,21.57, , , 
2020-01-11 18:00:00,25.65,76.93,21.33, , , 
2020-01-11 18:15:00,25.57,76.38,21.13, , , 
2020-01-11 18:30:00,25.52,77.25,21.27, , , 
2020-01-11 18:45:00,25.39,79.13,21.54, , , 
2020-01-11 19:00:00,25.31,78.61,21.35, , , 
2020-01-11 19:15:00,25.35,79.65,21.60, , , 
2020-01-11 19:30:00,25.27,78.58,21.30, , , 
2020-01-11 19:45:00,25.05,80.05,21.39, , , 
2020-01-11 20:00:00,25.09,79.87,21.40, , , 
2020-01-11 20:15:00,25.09,80.45,21.52, , , 
2020-01-11 20:30:00,25.14,79.07,21.28, , , 
2020-01-11 20:45:00,25.31,78.61,21.35, , , 
2020-01-11 21:00:00,25.39,79.59,21.63, , , 
2020-01-11 21:15:00,25.09,80.85,21.60, , , 
2020-01-11 21:30:00,25.01,82.22,21.79, , , 
2020-01-11 21:45:00,23.21,85.07,20.58, , , 
2020-01-11 22:00:00,22.73,90.17,21.07, , , 
2020-01-11 22:15:00,23.12,91.57,21.70, , , 
2020-01-11 22:30:00,23.59,89.92,21.87, , , 
2020-01-11 22:45:00,23.42,85.92,20.96, , , 
2020-01-11 23:00:00,23.64,87.29,21.42, , , 
2020-01-11 23:15:00,23.98,87.93,21.88, , , 
2020-01-11 23:30:00,24.24,83.83,21.35, , , 
2020-01-11 23:45:00,24.28,83.86,21.40, , , 
2020-01-12 00:00:00,24.15,86.17,21.72, , , 
2020-01-12 00:15:00,23.51,87.37,21.31, , , 
2020-01-12 00:30:00,22.09,92.17,20.79, , , 
2020-01-12 00:45:00,22.65,92.42,21.38, , , 
2020-01-12 01:00:00,22.99,90.22,21.33, , , 
2020-01-12 01:15:00,23.29,89.97,21.58, , , 
2020-01-12 01:30:00,22.69,89.40,20.88, , , 
2020-01-12 01:45:00,22.61,91.43,21.17, , , 
2020-01-12 02:00:00,23.03,91.21,21.55, , , 
2020-01-12 02:15:00,23.34,90.86,21.78, , , 
2020-01-12 02:30:00,23.38,88.12,21.33, , , 
2020-01-12 02:45:00,22.91,87.68,20.78, , , 
2020-01-12 03:00:00,23.21,91.16,21.71, , , 
2020-01-12 03:15:00,23.46,87.82,21.35, , , 
2020-01-12 03:30:00,23.81,85.97,21.35, , , 
2020-01-12 03:45:00,23.94,86.00,21.48, , , 
2020-01-12 04:00:00,23.64,85.19,21.03, , , 
2020-01-12 04:15:00,23.38,88.09,21.32, , , 
2020-01-12 04:30:00,23.29,90.72,21.72, , , 
2020-01-12 04:45:00,23.59,86.95,21.32, , , 
2020-01-12 05:00:00,23.76,85.22,21.16, , , 
2020-01-12 05:15:00,23.94,85.69,21.42, , , 
2020-01-12 05:30:00,23.68,86.09,21.24, , , 
2020-01-12 05:45:00,22.99,91.10,21.49, , , 
2020-01-12 06:00:00,22.48,86.70,20.18, , , 
2020-01-12 06:15:00,22.73,87.93,20.66, , , 
2020-01-12 06:30:00,23.34,87.23,21.12, , , 
2020-01-12 06:45:00,23.21,89.51,21.41, , , 
2020-01-12 07:00:00,23.21,85.41,20.65, , , 
2020-01-12 07:15:00,23.59,83.81,20.72, , , 
2020-01-12 07:30:00,24.02,85.13,21.40, , , 
2020-01-12 07:45:00,24.58,82.64,21.46, , , 
2020-01-12 08:00:00,25.09,81.85,21.80, , , 
2020-01-12 08:15:00,24.92,84.09,22.08, , , 
2020-01-12 08:30:00,25.27,83.18,22.23, , , 
2020-01-12 08:45:00,26.47,78.44,22.44, , , 
2020-01-12 09:00:00,26.94,76.15,22.41, , , 
2020-01-12 09:15:00,26.98,76.26,22.47, , , 
2020-01-12 09:30:00,26.64,75.15,21.90, , , 
2020-01-12 09:45:00,27.45,73.83,22.40, , , 
2020-01-12 10:00:00,27.93,70.64,22.12, , , 
2020-01-12 10:15:00,28.35,69.36,22.23, , , 
2020-01-12 10:30:00,28.83,68.83,22.55, , , 
2020-01-12 10:45:00,30.24,64.82,22.91, , , 
2020-01-12 11:00:00,31.10,61.74,22.91, , , 
2020-01-12 11:15:00,29.64,65.21,22.44, , , 
2020-01-12 11:30:00,29.08,70.38,23.17, , , 
2020-01-12 11:45:00,30.89,63.70,23.23, , , 
2020-01-12 12:00:00,30.33,62.63,22.42, , , 
2020-01-12 12:15:00,30.54,62.14,22.49, , , 
2020-01-12 12:30:00,30.20,62.84,22.36, , , 
2020-01-12 12:45:00,27.32,73.81,22.26, , , 
2020-01-12 13:00:00,29.43,62.96,21.66, , , 
2020-01-12 13:15:00,29.86,64.03,22.34, , , 
2020-01-12 13:30:00,29.98,64.30,22.53, , , 
2020-01-12 13:45:00,29.56,66.18,22.60, , , 
2020-01-12 14:00:00,30.03,63.30,22.31, , , 
2020-01-12 14:15:00,29.77,62.78,21.94, , , 
2020-01-12 14:30:00,30.24,63.60,22.60, , , 
2020-01-12 14:45:00,28.10,70.23,22.19, , , 
2020-01-12 15:00:00,28.61,66.75,21.85, , , 
2020-01-12 15:15:00,28.57,67.00,21.86, , , 
2020-01-12 15:30:00,28.61,66.27,21.73, , , 
2020-01-12 15:45:00,29.04,66.84,22.28, , , 
2020-01-12 16:00:00,28.14,66.18,21.26, , , 
2020-01-12 16:15:00,28.48,67.30,21.86, , , 
2020-01-12 16:30:00,27.80,67.27,21.20, , , 
2020-01-12 16:45:00,27.32,69.06,21.18, , , 
2020-01-12 17:00:00,26.94,73.31,21.78, , , 
2020-01-12 17:15:00,26.42,73.22,21.27, , , 
2020-01-12 17:30:00,25.99,75.12,21.27, , , 
2020-01-12 17:45:00,24.66,82.25,21.46, , , 
2020-01-12 18:00:00,24.45,80.25,20.85, , , 
2020-01-12 18:15:00,24.75,80.85,21.27, , , 
2020-01-12 18:30:00,24.75,78.09,20.70, , , 
2020-01-12 18:45:00,24.71,81.16,21.29, , , 
2020-01-12 19:00:00,24.75,80.39,21.17, , , 
2020-01-12 19:15:00,24.88,78.12,20.83, , , 
2020-01-12 19:30:00,24.84,78.61,20.89, , , 
2020-01-12 19:45:00,24.97,78.98,21.09, , , 
2020-01-12 20:00:00,25.09,76.76,20.75, , , 
2020-01-12 20:15:00,25.18,79.44,21.40, , , 
2020-01-12 20:30:00,24.84,78.95,20.96, , , 
2020-01-12 20:45:00,24.88,78.18,20.84, , , 
2020-01-12 21:00:00,24.92,76.73,20.58, , , 
2020-01-12 21:15:00,25.09,76.70,20.74, , , 
2020-01-12 21:30:00,25.14,76.35,20.71, , , 
2020-01-12 21:45:00,25.22,77.25,20.98, , , 
2020-01-12 22:00:00,25.09,76.23,20.64, , , 
2020-01-12 22:15:00,25.09,75.71,20.53, , , 
2020-01-12 22:30:00,25.05,74.01,20.12, , , 
2020-01-12 22:45:00,25.09,76.70,20.74, , , 
2020-01-12 23:00:00,23.94,80.28,20.36, , , 
2020-01-12 23:15:00,23.64,84.29,20.85, , , 
2020-01-12 23:30:00,24.19,81.56,20.86, , , 
2020-01-12 23:45:00,23.64,84.29,20.85, , , 
2020-01-13 00:00:00,23.72,83.41,20.77, , , 
2020-01-13 00:15:00,24.06,79.27,20.28, , , 
2020-01-13 00:30:00,24.32,77.54,20.17, , , 
2020-01-13 00:45:00,24.28,79.42,20.51, , , 
2020-01-13 01:00:00,24.32,79.27,20.53, , , 
2020-01-13 01:15:00,24.41,78.98,20.55, , , 
2020-01-13 01:30:00,24.62,76.61,20.26, , , 
2020-01-13 01:45:00,24.66,77.13,20.42, , , 
2020-01-13 02:00:00,24.71,78.41,20.72, , , 
2020-01-13 02:15:00,24.28,81.56,20.95, , , 
2020-01-13 02:30:00,23.59,81.11,20.19, , , 
2020-01-13 02:45:00,23.94,79.82,20.26, , , 
2020-01-13 03:00:00,24.11,79.39,20.34, , , 
2020-01-13 03:15:00,24.28,78.78,20.38, , , 
2020-01-13 03:30:00,24.19,77.97,20.13, , , 
2020-01-13 03:45:00,24.24,77.45,20.07, , , 
2020-01-13 04:00:00,24.36,79.27,20.57, , , 
2020-01-13 04:15:00,24.24,75.53,19.66, , , 
2020-01-13 04:30:00,24.19,82.02,20.96, , , 
2020-01-13 04:45:00,24.54,76.70,20.20, , , 
2020-01-13 05:00:00,24.54,76.52,20.16, , , 
2020-01-13 05:15:00,24.62,74.86,19.89, , , 
2020-01-13 05:30:00,24.58,79.30,20.78, , , 
2020-01-13 05:45:00,22.61,85.72,20.12, , , 
2020-01-13 06:00:00,23.03,83.55,20.12, , , 
2020-01-13 06:15:00,23.38,83.30,20.41, , , 
2020-01-13 06:30:00,23.81,82.84,20.74, , , 
2020-01-13 06:45:00,23.85,77.83,19.77, , , 
2020-01-13 07:00:00,23.89,81.51,20.56, , , 
2020-01-13 07:15:00,24.11,79.85,20.44, , , 
2020-01-13 07:30:00,24.84,75.71,20.28, , , 
2020-01-13 07:45:00,25.18,73.95,20.23, , , 
2020-01-13 08:00:00,26.17,72.33,20.82, , , 
2020-01-13 08:15:00,26.04,72.21,20.67, , , 
2020-01-13 08:30:00,26.94,72.92,21.70, , , 
2020-01-13 08:45:00,27.50,67.57,20.98, , , 
2020-01-13 09:00:00,28.78,65.82,21.78, , , 
2020-01-13 09:15:00,28.83,65.82,21.82, , , 
2020-01-13 09:30:00,28.95,66.57,22.13, , , 
2020-01-13 09:45:00,29.86,60.05,21.29, , , 
2020-01-13 10:00:00,30.16,58.35,21.10, , , 
2020-01-13 10:15:00,31.66,58.29,22.49, , , 
2020-01-13 10:30:00,31.40,56.98,21.87, , , 
2020-01-13 10:45:00,30.84,58.94,21.91, , , 
2020-01-13 11:00:00,30.63,58.87,21.69, , , 
2020-01-13 11:15:00,30.63,57.63,21.34, , , 
2020-01-13 11:30:00,31.61,56.51,21.94, , , 
2020-01-13 11:45:00,30.84,56.89,21.33, , , 
2020-01-13 12:00:00,31.10,62.23,23.04, , , 
2020-01-13 12:15:00,28.27,66.69,21.51, , , 
2020-01-13 12:30:00,29.38,61.71,21.29, , , 
2020-01-13 12:45:00,30.67,58.63,21.66, , , 
2020-01-13 13:00:00,30.50,56.86,21.00, , , 
2020-01-13 13:15:00,31.40,57.26,21.95, , , 
2020-01-13 13:30:00,30.11,58.57,21.12, , , 
2020-01-13 13:45:00,30.37,58.63,21.38, , , 
2020-01-13 14:00:00,31.96,58.10,22.71, , , 
2020-01-13 14:15:00,26.68,74.22,21.74, , , 
2020-01-13 14:30:00,28.10,68.20,21.71, , , 
2020-01-13 14:45:00,29.34,61.46,21.18, , , 
2020-01-13 15:00:00,29.98,59.55,21.27, , , 
2020-01-13 15:15:00,30.11,61.10,21.81, , , 
2020-01-13 15:30:00,24.41,78.46,20.44, , , 
2020-01-13 15:45:00,24.71,83.92,21.83, , , 
2020-01-13 16:00:00,23.85,78.29,19.87, , , 
2020-01-13 16:15:00,21.79,87.84,19.71, , , 
2020-01-13 16:30:00,21.88,86.84,19.61, , , 
2020-01-13 16:45:00,22.35,88.32,20.35, , , 
2020-01-13 17:00:00,22.09,83.04,19.10, , , 
2020-01-13 17:15:00,21.45,83.21,18.50, , , 
2020-01-13 17:30:00,20.89,83.07,17.93, , , 
2020-01-13 17:45:00,21.83,87.76,19.74, , , 
2020-01-13 18:00:00,22.65,85.24,20.07, , , 
2020-01-13 18:15:00,22.95,83.66,20.06, , , 
2020-01-13 18:30:00,23.25,80.96,19.82, , , 
2020-01-13 18:45:00,23.51,80.96,20.08, , , 
2020-01-13 19:00:00,23.55,79.62,19.85, , , 
2020-01-13 19:15:00,22.43,82.67,19.37, , , 
2020-01-13 19:30:00,21.88,86.98,19.64, , , 
2020-01-13 19:45:00,22.52,85.22,19.94, , , 
2020-01-13 20:00:00,23.03,79.10,19.24, , , 
2020-01-13 20:15:00,23.08,76.81,18.81, , , 
2020-01-13 20:30:00,22.95,75.85,18.48, , , 
2020-01-13 20:45:00,23.21,78.12,19.21, , , 
2020-01-13 21:00:00,23.25,80.08,19.65, , , 
2020-01-13 21:15:00,23.42,83.33,20.46, , , 
2020-01-13 21:30:00,23.12,85.05,20.50, , , 
2020-01-13 21:45:00,23.03,84.60,20.32, , , 
2020-01-13 22:00:00,23.25,83.27,20.28, , , 
2020-01-13 22:15:00,23.64,80.08,20.02, , , 
