Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","Button Down","EOF"
2020-03-28 19:45:00,75.62,80.79,69.35, , , 
2020-03-28 20:00:00,75.86,82.53,70.20, , , 
2020-03-28 20:15:00,76.17,82.64,70.55, , , 
2020-03-28 20:30:00,76.09,80.22,69.60, , , 
2020-03-28 20:45:00,76.17,80.85,69.90, , , 
2020-03-28 21:00:00,76.32,81.28,70.21, , , 
2020-03-28 21:15:00,76.32,81.68,70.35, , , 
2020-03-28 21:30:00,76.32,80.71,70.00, , , 
2020-03-28 21:45:00,76.47,81.16,70.32, , , 
2020-03-28 22:00:00,76.47,80.71,70.15, , , 
2020-03-28 22:15:00,76.47,80.71,70.15, , , 
2020-03-28 22:30:00,76.40,80.76,70.10, , , 
2020-03-28 22:45:00,76.40,81.33,70.30, , , 
2020-03-28 23:00:00,76.47,82.22,70.70, , , 
2020-03-28 23:15:00,76.40,82.13,70.59, , , 
2020-03-28 23:30:00,76.09,81.76,70.16, , , 
2020-03-28 23:45:00,76.17,81.65,70.19, , , 
2020-03-29 00:00:00,76.09,81.76,70.16, , , 
2020-03-29 00:15:00,76.24,81.76,70.31, , , 
2020-03-29 00:30:00,76.24,80.85,69.98, , , 
2020-03-29 00:45:00,76.24,80.33,69.79, , , 
2020-03-29 01:00:00,76.40,80.82,70.12, , , 
2020-03-29 01:15:00,76.24,80.22,69.75, , , 
2020-03-29 01:30:00,76.01,80.65,69.68, , , 
2020-03-29 01:45:00,76.01,80.31,69.55, , , 
2020-03-29 02:00:00,76.01,80.31,69.55, , , 
2020-03-29 02:15:00,75.93,80.36,69.50, , , 
2020-03-29 02:30:00,76.01,80.25,69.53, , , 
2020-03-29 02:45:00,75.93,80.36,69.50, , , 
2020-03-29 03:00:00,76.01,80.65,69.68, , , 
2020-03-29 03:15:00,75.86,80.19,69.36, , , 
2020-03-29 03:30:00,75.93,80.36,69.50, , , 
2020-03-29 03:45:00,75.93,80.82,69.66, , , 
2020-03-29 04:00:00,75.32,84.26,70.28, , , 
2020-03-29 04:15:00,74.93,83.41,69.61, , , 
2020-03-29 04:30:00,75.01,82.87,69.49, , , 
2020-03-29 04:45:00,74.85,82.39,69.17, , , 
2020-03-29 05:00:00,74.93,82.05,69.13, , , 
2020-03-29 05:15:00,75.01,82.84,69.48, , , 
2020-03-29 05:30:00,75.08,82.84,69.56, , , 
2020-03-29 05:45:00,75.39,81.68,69.45, , , 
2020-03-29 06:00:00,75.39,82.56,69.76, , , 
2020-03-29 06:15:00,75.47,80.25,69.00, , , 
2020-03-29 06:30:00,75.93,82.19,70.16, , , 
2020-03-29 06:45:00,76.17,81.65,70.19, , , 
2020-03-29 07:00:00,77.01,78.49,69.86, , , 
2020-03-29 07:15:00,78.95,75.15,70.45, , , 
2020-03-29 07:30:00,80.34,73.83,71.27, , , 
2020-03-29 07:45:00,80.80,72.92,71.35, , , 
2020-03-29 08:00:00,80.41,74.22,71.50, , , 
2020-03-29 08:15:00,80.49,74.30,71.61, , , 
2020-03-29 08:30:00,82.73,69.21,71.66, , , 
2020-03-29 08:45:00,83.66,70.73,73.19, , , 
2020-03-29 09:00:00,84.66,65.88,72.03, , , 
2020-03-29 09:15:00,84.89,66.91,72.71, , , 
2020-03-29 09:30:00,87.29,65.15,74.19, , , 
2020-03-29 09:45:00,88.29,64.27,74.74, , , 
2020-03-29 10:00:00,89.37,62.11,74.73, , , 
2020-03-29 10:15:00,89.68,59.62,73.80, , , 
2020-03-29 10:30:00,90.06,59.37,74.03, , , 
2020-03-29 10:45:00,88.98,60.57,73.62, , , 
2020-03-29 11:00:00,89.91,61.65,75.02, , , 
2020-03-29 11:15:00,91.30,57.48,74.22, , , 
2020-03-29 11:30:00,89.68,62.38,75.15, , , 
2020-03-29 11:45:00,90.91,58.22,74.25, , , 
2020-03-29 12:00:00,92.15,55.48,73.95, , , 
2020-03-29 12:15:00,92.00,55.23,73.68, , , 
2020-03-29 12:30:00,92.61,54.26,73.72, , , 
2020-03-29 12:45:00,92.84,53.22,73.36, , , 
2020-03-29 13:00:00,93.08,53.47,73.71, , , 
2020-03-29 13:15:00,93.15,54.29,74.24, , , 
2020-03-29 13:30:00,92.61,52.40,72.68, , , 
2020-03-29 13:45:00,93.23,54.26,74.29, , , 
2020-03-29 14:00:00,92.54,54.73,73.90, , , 
2020-03-29 14:15:00,87.98,59.22,72.00, , , 
2020-03-29 14:30:00,84.12,65.61,71.40, , , 
2020-03-29 14:45:00,84.12,64.36,70.83, , , 
2020-03-29 15:00:00,83.04,64.76,69.99, , , 
2020-03-29 15:15:00,85.20,62.50,70.99, , , 
2020-03-29 15:30:00,85.97,62.08,71.52, , , 
2020-03-29 15:45:00,85.82,60.05,70.39, , , 
2020-03-29 16:00:00,86.05,59.83,70.50, , , 
2020-03-29 16:15:00,85.20,59.99,69.78, , , 
2020-03-29 16:30:00,83.81,63.36,70.08, , , 
2020-03-29 16:45:00,82.65,65.21,69.83, , , 
2020-03-29 17:00:00,81.65,66.81,69.59, , , 
2020-03-29 17:15:00,80.34,69.04,69.29, , , 
2020-03-29 17:30:00,79.72,69.04,68.70, , , 
2020-03-29 17:45:00,78.87,69.87,68.24, , , 
2020-03-29 18:00:00,78.56,71.30,68.54, , , 
2020-03-29 18:15:00,77.94,70.79,67.74, , , 
2020-03-29 18:30:00,77.48,71.68,67.66, , , 
2020-03-29 18:45:00,77.25,71.50,67.36, , , 
2020-03-29 19:00:00,77.09,72.57,67.64, , , 
2020-03-29 19:15:00,76.78,73.39,67.67, , , 
2020-03-29 19:30:00,76.63,73.31,67.49, , , 
2020-03-29 19:45:00,76.63,73.83,67.70, , , 
2020-03-29 20:00:00,76.55,73.36,67.44, , , 
2020-03-29 20:15:00,76.40,72.45,66.93, , , 
2020-03-29 20:30:00,76.24,73.34,67.13, , , 
2020-03-29 20:45:00,76.01,72.01,66.38, , , 
2020-03-29 21:00:00,75.93,71.80,66.22, , , 
2020-03-29 21:15:00,75.93,73.78,67.01, , , 
2020-03-29 21:30:00,75.93,73.34,66.83, , , 
2020-03-29 21:45:00,76.17,72.42,66.69, , , 
2020-03-29 22:00:00,76.24,72.89,66.95, , , 
2020-03-29 22:15:00,76.32,71.92,66.64, , , 
2020-03-29 22:30:00,76.09,73.39,67.00, , , 
2020-03-29 22:45:00,76.17,72.89,66.88, , , 
2020-03-29 23:00:00,76.01,73.25,66.87, , , 
2020-03-29 23:15:00,76.01,74.36,67.31, , , 
2020-03-29 23:30:00,75.93,73.42,66.87, , , 
2020-03-29 23:45:00,76.01,72.89,66.73, , , 
2020-03-30 00:00:00,75.93,73.31,66.82, , , 
2020-03-30 00:15:00,75.78,73.81,66.87, , , 
2020-03-30 00:30:00,76.09,76.06,68.04, , , 
2020-03-30 00:45:00,75.93,75.09,67.52, , , 
2020-03-30 01:00:00,75.86,74.63,67.26, , , 
2020-03-30 01:15:00,75.78,74.69,67.21, , , 
2020-03-30 01:30:00,75.47,74.60,66.88, , , 
2020-03-30 01:45:00,75.47,74.13,66.70, , , 
2020-03-30 02:00:00,75.32,75.21,66.97, , , 
2020-03-30 02:15:00,75.16,75.56,66.95, , , 
2020-03-30 02:30:00,75.39,75.97,67.33, , , 
2020-03-30 02:45:00,75.32,75.50,67.08, , , 
2020-03-30 03:00:00,75.47,76.52,67.62, , , 
2020-03-30 03:15:00,75.55,76.00,67.49, , , 
2020-03-30 03:30:00,75.55,76.06,67.52, , , 
2020-03-30 03:45:00,75.39,77.08,67.75, , , 
2020-03-30 04:00:00,75.47,76.58,67.64, , , 
2020-03-30 04:15:00,75.78,74.74,67.23, , , 
2020-03-30 04:30:00,75.78,75.74,67.62, , , 
2020-03-30 04:45:00,75.24,73.31,66.15, , , 
2020-03-30 05:00:00,75.24,75.97,67.18, , , 
2020-03-30 05:15:00,75.01,73.69,66.08, , , 
2020-03-30 05:30:00,74.93,73.19,65.81, , , 
2020-03-30 05:45:00,75.08,75.01,66.67, , , 
2020-03-30 06:00:00,75.08,74.66,66.53, , , 
2020-03-30 06:15:00,75.16,75.15,66.80, , , 
2020-03-30 06:30:00,75.39,74.60,66.80, , , 
2020-03-30 06:45:00,75.55,74.25,66.82, , , 
2020-03-30 07:00:00,75.78,74.22,67.03, , , 
2020-03-30 07:15:00,77.09,71.98,67.40, , , 
2020-03-30 07:30:00,78.64,71.15,68.55, , , 
2020-03-30 07:45:00,79.56,67.90,68.07, , , 
2020-03-30 08:00:00,81.34,65.09,68.53, , , 
2020-03-30 08:15:00,81.96,65.88,69.47, , , 
2020-03-30 08:30:00,81.88,64.39,68.73, , , 
2020-03-30 08:45:00,84.04,62.63,69.96, , , 
2020-03-30 09:00:00,84.97,63.21,71.10, , , 
2020-03-30 09:15:00,82.11,66.63,69.95, , , 
2020-03-30 09:30:00,86.05,61.06,71.10, , , 
2020-03-30 09:45:00,85.66,59.28,69.87, , , 
2020-03-30 10:00:00,85.43,62.26,71.09, , , 
2020-03-30 10:15:00,86.90,59.40,71.08, , , 
2020-03-30 10:30:00,88.44,58.26,71.95, , , 
2020-03-30 10:45:00,89.83,54.51,71.28, , , 
2020-03-30 11:00:00,89.83,56.04,72.10, , , 
2020-03-30 11:15:00,89.52,56.04,71.82, , , 
2020-03-30 11:30:00,91.15,53.63,72.01, , , 
2020-03-30 11:45:00,90.37,54.86,71.97, , , 
2020-03-30 12:00:00,90.91,53.35,71.64, , , 
2020-03-30 12:15:00,90.37,52.49,70.67, , , 
2020-03-30 12:30:00,90.61,53.85,71.64, , , 
2020-03-30 12:45:00,91.15,53.09,71.72, , , 
2020-03-30 13:00:00,90.61,53.06,71.20, , , 
2020-03-30 13:15:00,90.76,52.30,70.92, , , 
2020-03-30 13:30:00,90.68,52.81,71.13, , , 
2020-03-30 13:45:00,91.38,52.62,71.67, , , 
2020-03-30 14:00:00,91.07,51.29,70.63, , , 
2020-03-30 14:15:00,90.53,52.78,70.97, , , 
2020-03-30 14:30:00,92.07,51.35,71.59, , , 
2020-03-30 14:45:00,93.00,50.11,71.71, , , 
2020-03-30 15:00:00,91.92,50.50,70.95, , , 
2020-03-30 15:15:00,89.99,55.04,71.71, , , 
2020-03-30 15:30:00,87.44,58.66,71.22, , , 
2020-03-30 15:45:00,86.36,58.84,70.30, , , 
2020-03-30 16:00:00,86.20,58.53,70.00, , , 
2020-03-30 16:15:00,85.05,59.49,69.39, , , 
2020-03-30 16:30:00,84.58,58.16,68.30, , , 
2020-03-30 16:45:00,84.27,60.66,69.24, , , 
2020-03-30 17:00:00,82.34,62.47,68.28, , , 
2020-03-30 17:15:00,81.42,63.15,67.72, , , 
2020-03-30 17:30:00,79.64,66.15,67.39, , , 
2020-03-30 17:45:00,79.02,66.57,66.98, , , 
2020-03-30 18:00:00,78.17,67.72,66.67, , , 
2020-03-30 18:15:00,77.56,68.20,66.28, , , 
2020-03-30 18:30:00,77.09,69.57,66.42, , , 
2020-03-30 18:45:00,76.78,70.94,66.69, , , 
2020-03-30 19:00:00,76.71,70.17,66.30, , , 
2020-03-30 19:15:00,76.40,69.57,65.75, , , 
2020-03-30 19:30:00,76.09,70.53,65.85, , , 
2020-03-30 19:45:00,76.24,70.61,66.03, , , 
2020-03-30 20:00:00,76.24,70.53,66.00, , , 
2020-03-30 20:15:00,76.01,70.05,65.58, , , 
2020-03-30 20:30:00,75.86,70.05,65.43, , , 
2020-03-30 20:45:00,75.62,68.53,64.58, , , 
2020-03-30 21:00:00,75.55,68.17,64.36, , , 
2020-03-30 21:15:00,75.47,65.76,63.25, , , 
2020-03-30 21:30:00,75.24,68.02,64.00, , , 
2020-03-30 21:45:00,75.62,68.02,64.37, , , 
2020-03-30 22:00:00,75.70,68.44,64.62, , , 
2020-03-30 22:15:00,75.55,68.17,64.36, , , 
2020-03-30 22:30:00,75.47,68.95,64.61, , , 
2020-03-30 22:45:00,75.16,68.02,63.92, , , 
2020-03-30 23:00:00,74.85,68.47,63.82, , , 
2020-03-30 23:15:00,74.54,69.81,64.08, , , 
2020-03-30 23:30:00,74.39,71.62,64.67, , , 
2020-03-30 23:45:00,74.54,71.39,64.72, , , 
2020-03-31 00:00:00,74.54,72.33,65.10, , , 
2020-03-31 00:15:00,74.93,73.31,65.85, , , 
2020-03-31 00:30:00,75.16,74.16,66.41, , , 
2020-03-31 00:45:00,75.32,75.09,66.92, , , 
2020-03-31 01:00:00,74.54,77.45,67.07, , , 
2020-03-31 01:15:00,74.39,76.90,66.72, , , 
2020-03-31 01:30:00,74.85,75.56,66.65, , , 
2020-03-31 01:45:00,74.70,76.55,66.88, , , 
2020-03-31 02:00:00,74.78,76.55,66.96, , , 
2020-03-31 02:15:00,74.78,75.91,66.71, , , 
2020-03-31 02:30:00,74.70,76.55,66.88, , , 
2020-03-31 02:45:00,74.47,76.81,66.76, , , 
2020-03-31 03:00:00,74.23,76.49,66.41, , , 
2020-03-31 03:15:00,74.16,77.22,66.61, , , 
2020-03-31 03:30:00,74.16,76.93,66.50, , , 
2020-03-31 03:45:00,74.23,77.25,66.70, , , 
2020-03-31 04:00:00,74.23,77.25,66.70, , , 
2020-03-31 04:15:00,74.00,78.70,67.01, , , 
2020-03-31 04:30:00,74.00,79.16,67.18, , , 
2020-03-31 04:45:00,74.08,79.13,67.24, , , 
2020-03-31 05:00:00,74.31,77.77,66.97, , , 
2020-03-31 05:15:00,74.54,78.20,67.35, , , 
2020-03-31 05:30:00,74.54,78.67,67.52, , , 
2020-03-31 05:45:00,74.62,78.26,67.45, , , 
2020-03-31 06:00:00,74.78,78.35,67.63, , , 
2020-03-31 06:15:00,74.47,79.16,67.63, , , 
2020-03-31 06:30:00,74.23,79.13,67.39, , , 
2020-03-31 06:45:00,74.85,77.77,67.49, , , 
2020-03-31 07:00:00,75.55,76.00,67.49, , , 
2020-03-31 07:15:00,77.17,74.36,68.43, , , 
2020-03-31 07:30:00,78.10,72.66,68.64, , , 
2020-03-31 07:45:00,78.79,71.27,68.75, , , 
2020-03-31 08:00:00,80.41,68.59,69.18, , , 
2020-03-31 08:15:00,81.57,69.18,70.54, , , 
2020-03-31 08:30:00,83.42,66.27,71.04, , , 
2020-03-31 08:45:00,83.58,65.30,70.75, , , 
2020-03-31 09:00:00,84.89,63.70,71.26, , , 
2020-03-31 09:15:00,83.04,65.97,70.53, , , 
2020-03-31 09:30:00,85.82,60.54,70.63, , , 
2020-03-31 09:45:00,88.21,58.50,71.86, , , 
2020-03-31 10:00:00,89.60,59.09,73.46, , , 
2020-03-31 10:15:00,86.05,58.78,69.98, , , 
2020-03-31 10:30:00,89.14,55.76,71.31, , , 
2020-03-31 10:45:00,90.22,56.11,72.50, , , 
2020-03-31 11:00:00,91.15,52.84,71.58, , , 
2020-03-31 11:15:00,89.99,55.58,72.00, , , 
2020-03-31 11:30:00,88.68,57.73,71.90, , , 
2020-03-31 11:45:00,90.30,54.54,71.73, , , 
2020-03-31 12:00:00,92.46,52.15,72.39, , , 
2020-03-31 12:15:00,92.69,51.67,72.34, , , 
2020-03-31 12:30:00,92.84,50.85,72.00, , , 
2020-03-31 12:45:00,93.62,50.88,72.73, , , 
2020-03-31 13:00:00,93.31,50.34,72.13, , , 
2020-03-31 13:15:00,95.47,49.99,73.90, , , 
2020-03-31 13:30:00,94.54,48.58,72.20, , , 
2020-03-31 13:45:00,92.46,51.07,71.78, , , 
2020-03-31 14:00:00,94.23,50.46,73.05, , , 
2020-03-31 14:15:00,94.39,48.84,72.22, , , 
2020-03-31 14:30:00,91.92,52.11,71.88, , , 
2020-03-31 14:45:00,92.92,49.80,71.45, , , 
2020-03-31 15:00:00,91.45,51.51,71.11, , , 
2020-03-31 15:15:00,92.15,50.85,71.36, , , 
2020-03-31 15:30:00,90.61,55.11,72.32, , , 
2020-03-31 15:45:00,89.22,55.23,71.10, , , 
2020-03-31 16:00:00,88.98,55.48,71.02, , , 
2020-03-31 16:15:00,87.52,57.91,70.91, , , 
2020-03-31 16:30:00,86.20,59.31,70.39, , , 
2020-03-31 16:45:00,85.05,59.49,69.39, , , 
2020-03-31 17:00:00,83.42,61.83,69.00, , , 
2020-03-31 17:15:00,81.57,64.12,68.31, , , 
2020-03-31 17:30:00,80.41,65.73,67.93, , , 
2020-03-31 17:45:00,79.25,67.54,67.62, , , 
2020-03-31 18:00:00,78.48,68.92,67.47, , , 
2020-03-31 18:15:00,77.86,70.26,67.44, , , 
2020-03-31 18:30:00,77.01,71.56,67.16, , , 
2020-03-31 18:45:00,76.17,73.25,67.02, , , 
2020-03-31 19:00:00,75.47,74.66,66.90, , , 
2020-03-31 19:15:00,75.08,75.18,66.73, , , 
2020-03-31 19:30:00,74.78,75.45,66.54, , , 
2020-03-31 19:45:00,74.62,76.35,66.73, , , 
2020-03-31 20:00:00,74.47,76.87,66.78, , , 
2020-03-31 20:15:00,74.39,77.42,66.91, , , 
2020-03-31 20:30:00,74.47,77.39,66.98, , , 
2020-03-31 20:45:00,74.47,76.93,66.80, , , 
2020-03-31 21:00:00,74.47,76.81,66.76, , , 
2020-03-31 21:15:00,74.70,76.03,66.68, , , 
2020-03-31 21:30:00,74.62,76.35,66.73, , , 
2020-03-31 21:45:00,74.54,76.99,66.90, , , 
2020-03-31 22:00:00,74.54,76.81,66.83, , , 
2020-03-31 22:15:00,74.39,77.71,67.02, , , 
2020-03-31 22:30:00,74.31,77.71,66.94, , , 
2020-03-31 22:45:00,74.31,77.71,66.94, , , 
2020-03-31 23:00:00,74.39,77.25,66.85, , , 
2020-03-31 23:15:00,74.23,77.71,66.87, , , 
2020-03-31 23:30:00,73.93,78.18,66.74, , , 
2020-03-31 23:45:00,73.62,79.07,66.77, , , 
2020-04-01 00:00:00,73.62,79.47,66.92, , , 
2020-04-01 00:15:00,73.69,78.61,66.68, , , 
2020-04-01 00:30:00,73.46,79.16,66.65, , , 
2020-04-01 00:45:00,73.77,78.29,66.63, , , 
2020-04-01 01:00:00,73.93,78.18,66.74, , , 
2020-04-01 01:15:00,73.85,77.71,66.49, , , 
2020-04-01 01:30:00,73.46,79.04,66.61, , , 
2020-04-01 01:45:00,73.31,79.10,66.48, , , 
2020-04-01 02:00:00,73.23,78.95,66.35, , , 
2020-04-01 02:15:00,72.84,79.39,66.14, , , 
2020-04-01 02:30:00,72.61,79.01,65.77, , , 
2020-04-01 02:45:00,72.46,79.39,65.76, , , 
2020-04-01 03:00:00,72.38,79.85,65.85, , , 
2020-04-01 03:15:00,72.30,80.73,66.10, , , 
2020-04-01 03:30:00,72.38,81.19,66.33, , , 
2020-04-01 03:45:00,72.30,80.39,65.97, , , 
2020-04-01 04:00:00,72.07,80.82,65.90, , , 
2020-04-01 04:15:00,72.23,80.79,66.04, , , 
2020-04-01 04:30:00,72.00,80.82,65.82, , , 
2020-04-01 04:45:00,71.92,80.33,65.58, , , 
2020-04-01 05:00:00,72.00,79.79,65.45, , , 
2020-04-01 05:15:00,72.54,79.79,65.98, , , 
2020-04-01 05:30:00,72.77,79.42,66.07, , , 
2020-04-01 05:45:00,72.77,79.01,65.92, , , 
2020-04-01 06:00:00,73.08,79.47,66.39, , , 
2020-04-01 06:15:00,73.54,79.50,66.85, , , 
2020-04-01 06:30:00,74.47,79.10,67.61, , , 
2020-04-01 06:45:00,76.24,77.19,68.62, , , 
2020-04-01 07:00:00,76.40,76.09,68.35, , , 
2020-04-01 07:15:00,77.71,75.47,69.38, , , 
2020-04-01 07:30:00,78.64,72.16,68.96, , , 
2020-04-01 07:45:00,80.72,68.56,69.46, , , 
2020-04-01 08:00:00,83.27,66.00,70.77, , , 
2020-04-01 08:15:00,85.66,62.05,71.21, , , 
2020-04-01 08:30:00,88.06,59.00,71.97, , , 
2020-04-01 08:45:00,89.99,55.58,72.00, , , 
2020-04-01 09:00:00,91.30,52.59,71.58, , , 
2020-04-01 09:15:00,94.00,51.51,73.45, , , 
2020-04-01 09:30:00,95.86,50.02,74.27, , , 
2020-04-01 09:45:00,97.32,48.26,74.54, , , 
2020-04-01 10:00:00,97.40,47.01,73.83, , , 
2020-04-01 10:15:00,97.94,47.04,74.34, , , 
2020-04-01 10:30:00,99.95,46.37,75.72, , , 
2020-04-01 10:45:00,98.87,45.79,74.37, , , 
2020-04-01 11:00:00,98.10,47.52,74.78, , , 
2020-04-01 11:15:00,96.63,47.94,73.71, , , 
2020-04-01 11:30:00,100.03,45.79,75.41, , , 
2020-04-01 11:45:00,102.19,43.26,75.65, , , 
2020-04-01 12:00:00,102.11,42.48,75.04, , , 
2020-04-01 12:15:00,98.71,45.75,74.21, , , 
2020-04-01 12:30:00,97.17,46.91,73.55, , , 
2020-04-01 12:45:00,99.49,44.20,73.87, , , 
2020-04-01 13:00:00,100.03,44.53,74.58, , , 
2020-04-01 13:15:00,99.18,44.40,73.72, , , 
2020-04-01 13:30:00,102.42,43.52,76.04, , , 
2020-04-01 13:45:00,104.27,40.32,75.40, , , 
2020-04-01 14:00:00,103.42,41.73,75.68, , , 
2020-04-01 14:15:00,101.96,44.85,76.53, , , 
2020-04-01 14:30:00,101.88,42.71,74.99, , , 
2020-04-01 14:45:00,102.03,41.56,74.32, , , 
2020-04-01 15:00:00,101.73,41.53,74.02, , , 
2020-04-01 15:15:00,101.42,41.30,73.58, , , 
2020-04-01 15:30:00,97.40,45.08,72.57, , , 
2020-04-01 15:45:00,95.32,47.40,72.18, , , 
2020-04-01 16:00:00,93.69,49.38,71.91, , , 
2020-04-01 16:15:00,90.68,51.77,70.54, , , 
2020-04-01 16:30:00,89.06,52.90,69.69, , , 
2020-04-01 16:45:00,88.06,54.13,69.43, , , 
2020-04-01 17:00:00,85.90,57.79,69.34, , , 
2020-04-01 17:15:00,83.81,60.14,68.55, , , 
2020-04-01 17:30:00,82.19,62.72,68.25, , , 
2020-04-01 17:45:00,81.03,63.60,67.56, , , 
2020-04-01 18:00:00,80.03,65.46,67.45, , , 
2020-04-01 18:15:00,79.41,66.60,67.36, , , 
2020-04-01 18:30:00,78.71,67.36,67.03, , , 
2020-04-01 18:45:00,78.02,68.38,66.80, , , 
2020-04-01 19:00:00,77.48,70.26,67.07, , , 
2020-04-01 19:15:00,77.01,71.45,67.11, , , 
2020-04-01 19:30:00,76.63,71.95,66.95, , , 
2020-04-01 19:45:00,76.40,72.92,67.11, , , 
2020-04-01 20:00:00,76.32,73.39,67.23, , , 
2020-04-01 20:15:00,76.32,72.80,66.99, , , 
2020-04-01 20:30:00,76.40,72.98,67.14, , , 
2020-04-01 20:45:00,76.47,72.80,67.14, , , 
2020-04-01 21:00:00,76.63,72.92,67.34, , , 
2020-04-01 21:15:00,76.55,73.28,67.40, , , 
2020-04-01 21:30:00,76.47,73.78,67.53, , , 
2020-04-01 21:45:00,76.47,74.25,67.71, , , 
2020-04-01 22:00:00,76.32,74.86,67.80, , , 
2020-04-01 22:15:00,76.17,75.24,67.80, , , 
2020-04-01 22:30:00,75.93,75.68,67.74, , , 
2020-04-01 22:45:00,75.86,75.62,67.65, , , 
2020-04-01 23:00:00,75.62,76.17,67.64, , , 
2020-04-01 23:15:00,75.39,76.49,67.53, , , 
2020-04-01 23:30:00,75.32,76.55,67.48, , , 
2020-04-01 23:45:00,75.08,77.05,67.44, , , 
2020-04-02 00:00:00,74.62,77.86,67.30, , , 
2020-04-02 00:15:00,74.31,78.35,67.18, , , 
2020-04-02 00:30:00,74.16,79.24,67.36, , , 
2020-04-02 00:45:00,74.00,79.04,67.14, , , 
2020-04-02 01:00:00,73.69,79.47,66.99, , , 
2020-04-02 01:15:00,73.54,80.08,67.06, , , 
2020-04-02 01:30:00,73.39,80.08,66.91, , , 
2020-04-02 01:45:00,73.31,80.39,66.95, , , 
2020-04-02 02:00:00,73.23,80.96,67.08, , , 
2020-04-02 02:15:00,72.92,81.36,66.92, , , 
2020-04-02 02:30:00,72.84,81.36,66.85, , , 
2020-04-02 02:45:00,72.69,82.13,66.97, , , 
2020-04-02 03:00:00,72.69,82.25,67.01, , , 
2020-04-02 03:15:00,72.77,82.13,67.04, , , 
2020-04-02 03:30:00,72.61,82.67,67.08, , , 
2020-04-02 03:45:00,72.69,82.59,67.13, , , 
2020-04-02 04:00:00,72.54,82.67,67.01, , , 
2020-04-02 04:15:00,72.38,82.98,66.97, , , 
2020-04-02 04:30:00,72.23,83.89,67.13, , , 
2020-04-02 04:45:00,72.23,83.86,67.12, , , 
2020-04-02 05:00:00,72.30,83.98,67.23, , , 
2020-04-02 05:15:00,72.15,83.86,67.04, , , 
2020-04-02 05:30:00,72.23,83.55,67.01, , , 
2020-04-02 05:45:00,72.00,82.93,66.57, , , 
2020-04-02 06:00:00,71.84,82.47,66.26, , , 
2020-04-02 06:15:00,71.76,82.47,66.18, , , 
2020-04-02 06:30:00,72.30,81.31,66.30, , , 
2020-04-02 06:45:00,73.23,79.53,66.56, , , 
2020-04-02 07:00:00,75.16,76.47,67.30, , , 
2020-04-02 07:15:00,77.32,73.07,68.06, , , 
2020-04-02 07:30:00,79.87,70.02,69.27, , , 
2020-04-02 07:45:00,82.50,66.42,70.22, , , 
2020-04-02 08:00:00,84.04,63.39,70.31, , , 
2020-04-02 08:15:00,85.90,61.31,71.08, , , 
2020-04-02 08:30:00,87.98,58.72,71.76, , , 
2020-04-02 08:45:00,90.30,57.91,73.51, , , 
2020-04-02 09:00:00,91.15,54.64,72.57, , , 
2020-04-02 09:15:00,93.69,52.24,73.59, , , 
2020-04-02 09:30:00,94.70,50.72,73.63, , , 
2020-04-02 09:45:00,97.25,48.26,74.47, , , 
2020-04-02 10:00:00,90.30,54.07,71.47, , , 
2020-04-02 10:15:00,88.60,56.51,71.20, , , 
2020-04-02 10:30:00,87.29,56.64,70.04, , , 
2020-04-02 10:45:00,86.59,56.54,69.35, , , 
2020-04-02 11:00:00,91.69,52.62,71.95, , , 
2020-04-02 11:15:00,95.01,49.67,73.28, , , 
2020-04-02 11:30:00,91.30,51.83,71.15, , , 
2020-04-02 11:45:00,92.00,51.10,71.37, , , 
2020-04-02 12:00:00,95.70,49.00,73.52, , , 
2020-04-02 12:15:00,97.17,48.84,74.76, , , 
2020-04-02 12:30:00,97.17,45.92,72.91, , , 
2020-04-02 12:45:00,97.25,44.33,71.94, , , 
2020-04-02 13:00:00,96.40,46.40,72.53, , , 
2020-04-02 13:15:00,96.55,45.08,71.81, , , 
2020-04-02 13:30:00,99.49,44.69,74.20, , , 
2020-04-02 13:45:00,101.26,43.49,74.98, , , 
2020-04-02 14:00:00,100.18,43.06,73.72, , , 
2020-04-02 14:15:00,100.26,41.79,72.89, , , 
2020-04-02 14:30:00,99.87,43.97,74.06, , , 
2020-04-02 14:45:00,104.51,38.44,74.18, , , 
2020-04-02 15:00:00,104.27,39.83,75.03, , , 
2020-04-02 15:15:00,103.89,39.53,74.47, , , 
2020-04-02 15:30:00,101.73,40.45,73.23, , , 
2020-04-02 15:45:00,100.72,40.75,72.55, , , 
2020-04-02 16:00:00,100.57,41.27,72.80, , , 
2020-04-02 16:15:00,99.10,39.83,70.44, , , 
2020-04-02 16:30:00,96.55,41.30,69.23, , , 
2020-04-02 16:45:00,94.39,44.14,69.24, , , 
2020-04-02 17:00:00,89.99,47.24,67.23, , , 
2020-04-02 17:15:00,86.82,52.53,67.41, , , 
2020-04-02 17:30:00,84.20,56.11,66.89, , , 
2020-04-02 17:45:00,82.27,58.22,66.16, , , 
2020-04-02 18:00:00,81.26,60.66,66.41, , , 
2020-04-02 18:15:00,80.41,63.05,66.73, , , 
2020-04-02 18:30:00,79.49,64.91,66.69, , , 
2020-04-02 18:45:00,78.71,65.82,66.36, , , 
2020-04-02 19:00:00,77.63,67.81,66.19, , , 
2020-04-02 19:15:00,77.01,69.12,66.16, , , 
2020-04-02 19:30:00,76.40,70.05,65.95, , , 
